fingerprint,llm_score,llm_label,is_relevant,model,prompt_version
b24a4bf7e37497c96740b4b92afa3a0b09a795e026f9b79bbe826e83778dd01c,0.4,正向,true,codex,sentiment-v1
b24c92cb2b6fccafc7e0f8cddf7f9a7694723db65e4617ffe39e9ce4900e73a4,0.9,正向,true,codex,sentiment-v1
b24dfe44fd816fd602fb3e7fa904ae1a328aa9c251f9e90827c68556c2a2a1e3,,中性,false,codex,sentiment-v1
b252b066df2b2f5ef7cc72f94e0b8c6b3053c7fc8b4eeb57e886626fea1a58b4,0.3,正向,true,codex,sentiment-v1
b2544d73ea3c875680296fbc9ae9e1c1501e42777b90dc06e3a751a9ba91d675,-0.8,負向,true,codex,sentiment-v1
b2558a2d0e0914deba4915422ae431706cd848e19c48148bcad4eff410837b00,-0.5,負向,true,codex,sentiment-v1
b255d3b07d5c690ef67fdd7c139a738af662ba1816144005997810ade22f28d0,-0.6,負向,true,codex,sentiment-v1
b258ad28d5edf34aca494d06d5736ca936890069c7281524192664a4b7db47c0,0.6,正向,true,codex,sentiment-v1
b25a13a2def86da9d22e4191ada44933edd55cf1fd186b6d88ee3c4397066d4d,0.6,正向,true,codex,sentiment-v1
b25a26a89487693079822c8c592b804d96d566d65560d5feae58d4261d7ea218,0.7,正向,true,codex,sentiment-v1
b25ae5621a1cc42d2c53dc003f373435f375de6decd98dcfdad9cec34f1729e0,0.5,正向,true,codex,sentiment-v1
b25ba9ae10617cb2e935ddff983990929df1cb81351738e192231f0b951770d9,0.6,正向,true,codex,sentiment-v1
b25cdfa1572b2ffbca4efdc344d2b00631006b566ad0736ab221d3ddfad04891,0.9,正向,true,codex,sentiment-v1
b25ee1f7463ecaeb930b05c664f1e87b357ef799986e733b00971d17b8b2a31a,-0.9,負向,true,codex,sentiment-v1
b25fe5e13b080457ce19f29750c36ec7527496d7fe349642dd1fea8896ad8855,-0.4,負向,true,codex,sentiment-v1
b263045312ec9f99683a536a9b4cd21675ff3f373fd1cf852fc700d73e48328f,0.0,中性,true,codex,sentiment-v1
b263ee8178ee965b908fadbc3d242ce94d8e9aab836d52f4525d64733c5a5f86,-0.6,負向,true,codex,sentiment-v1
b264880cd3dee8255187d4f1273ef14639f789ca20f490e499fe91bb9e3acf9e,-0.8,負向,true,codex,sentiment-v1
b2664699cf681685d42b43fdf642ecf0db84de3849a989c0fe63c5a46e0b4b53,,中性,false,codex,sentiment-v1
b268e836bfbda9cfceac2e62d58e757adab5698d0be9388094909dc77bc1e8bc,0.4,正向,true,codex,sentiment-v1
b26905a5a5982d3924a2a7a4cb2775df3b1fc5f2495a140a8959765b9f1e4f7a,,中性,false,codex,sentiment-v1
b26d013cea15f050c6d92090e000be563dd6c6c41413f85c617ecec3c4627c31,,中性,false,codex,sentiment-v1
b26dc81a61a19d09882e6c47442068658c33ce980f5c13f87c1a12bc07cb3c33,0.4,正向,true,codex,sentiment-v1
b26ee09b478a2ec0cf53dced6a629d825711196a94d7e97a9cdd800648739395,-0.7,負向,true,codex,sentiment-v1
b26f8e0a974ff529a6022b10dead5c41a5a00251ebe81e8e506c9e806eada70b,-0.5,負向,true,codex,sentiment-v1
b270a60f22157bf613e444f68e8d8844dc11911225c6a78d0c80add82bea7d8e,0.4,正向,true,codex,sentiment-v1
b271e7c12703606188aa45b707086872540ffb279d3910d55e9f7044c6497afa,,中性,false,codex,sentiment-v1
b271f6cd365d673a7c58943d66430568ceaaacf7c08d8461e4d032625113a41c,0.4,正向,true,codex,sentiment-v1
b2724ddf085d6d1ee3d9219a49812258585ed0fdd896ffbfe0ce5760867a532c,-0.2,負向,true,codex,sentiment-v1
b27260b367517a817ad506d8a2b50bd52e7ae0d793e1d57d17a78379a1ae0742,-0.3,負向,true,codex,sentiment-v1
b272f9a63f61b34b61353158cbc2ba90a927f12ca07aba8f64bc5976f0ce9649,,中性,false,codex,sentiment-v1
b27568104170497ee7e273aef08aec6bc6d1d8b007fe45db46f85b55d454927a,0.4,正向,true,codex,sentiment-v1
b27964102fb9bcbbfaf385d668408aa0110b0632fc4f6b933301f8ac8e105aca,,中性,false,codex,sentiment-v1
b2796575930366d37e21b911938497b96541a433d138f0d085671a6968ca4c4e,,中性,false,codex,sentiment-v1
b27a372bb06156013f1244a73aa0f0eec4a0c40d9445d8643936de00fe66db6b,-0.9,負向,true,codex,sentiment-v1
b27e346f8730310a0c454b602b7a253b1e500d62cc39bad6e4e9d34a8d3815e4,0.0,中性,true,codex,sentiment-v1
b27ee9fdadb55b6408b036a4526edf72a104e0226d0a364f4b8651b23f70e42f,0.35,正向,true,codex,sentiment-v1
b280d8d2fb1f8e87acfe43d08448beb1c94b6be271ebead4fc56928454be54fb,0.6,正向,true,codex,sentiment-v1
b280ed085c486f381e3977a9f3f7ee4179e52abff793f27d1aca16b6e43e7921,-0.5,負向,true,codex,sentiment-v1
b283bf42c9e7b058bfe02b917c7cadda8d288d59b7961211811144369464f99b,0.0,中性,true,codex,sentiment-v1
b2842355821b7bace48551948580fc21b64fd0e75524b89b1e001b34f3665d87,0.6,正向,true,codex,sentiment-v1
b2889697cb3aae689e4fc1fcc44f3f5cb97e2a6571146fd8c43e20b00a001d43,,中性,false,codex,sentiment-v1
b289877185eaf23a4348b2fe1db0d2412e975aeec56f26f805a83123b324c097,-0.8,負向,true,codex,sentiment-v1
b290cb38b891c37d7f377d64c3696b899b688e98eec65de86d05c7c8856d51d2,,中性,false,codex,sentiment-v1
b29106267643818e0ca6b61578abfe279801e3f54d92485511907b40577e3485,0.7,正向,true,codex,sentiment-v1
b292baf8c0cf0c8633312f36e5d0e7ed4e56bf6eafe1a88fd1b8cfe1d1095e89,-0.5,負向,true,codex,sentiment-v1
b292f825ab1802d54e342858412cfb9b5dce7f96c9cfd5ac24b0fe74a2573269,-0.5,負向,true,codex,sentiment-v1
b29335e23b4561536e75eb5abd66643aaaad576787978c9bfcbba0f90cd983be,0.4,正向,true,codex,sentiment-v1
b2941d40005925a46d3e2ce3e10e04213fc6d93a98f720ed6d4f956d4dbc3869,,中性,false,codex,sentiment-v1
b294ba8fd38bf2f53569507d92df2c0c149c3ef161116d2a92f49aa19bef3acd,-0.5,負向,true,codex,sentiment-v1
b29583179acdc9e946980cd76fef5802e0353fb38692129c298b13bd88e55f92,,中性,false,codex,sentiment-v1
b2958b62214bb0c33d68e992e730bf402db36ba0725e17a75b13eaee1d6aaf1a,0.6,正向,true,codex,sentiment-v1
b295b4bfa71b6d44a789f9af26b47ef192d9339c1d32f905be49b974b7a549a2,,中性,false,codex,sentiment-v1
b295fc0d8a748a4fce73db5b5bb02d7f1bd031735e1323682d5201461f16f517,0.2,正向,true,codex,sentiment-v1
b29a46bdd16fb6225fee4de7c0781ec9e15ef146de27ce307ad8c0caf07f8787,0.7,正向,true,codex,sentiment-v1
b29b37c4ff31b8ff0b820a1b35a47d51a83eb0c6c356d9e1f9e15d05f727162d,0.5,正向,true,codex,sentiment-v1
b2a20b9c6ed859098196895747b0045f01dad5b12a603b870866d2f1dbf54ede,0.6,正向,true,codex,sentiment-v1
b2a2c81a654accca2cadfed51e51d41b9dda11ecc7a467d3beaf00ff06abe3a1,,中性,false,codex,sentiment-v1
b2a462e6a2de1284ab2c38f336d6a6a8dfe02aa8b0fe18487a1e247bc7dd9513,0.8,正向,true,codex,sentiment-v1
b2a54a33a91b2c6bf859c3de0e03b4f70287b02cd0d2a0855ba276ed7a2f2672,,中性,false,codex,sentiment-v1
b2a5ac441dc0533f9d21103c8fd158fa33c002523adafb1e4cd2e09a9367f7fd,-0.6,負向,true,codex,sentiment-v1
b2a5c3168bf22d966b884250705df05191bab5e0b23ceb410ca001c9cef8ab81,,中性,false,codex,sentiment-v1
b2ab1bef13184013947d3f0f6a8dffeb4df615781b0867b745a9c2bbab127f9f,0.0,中性,true,codex,sentiment-v1
b2ad8298dc89d3712770947738c060d436eb4198a77ebaca87e000c5da0f2585,,中性,false,codex,sentiment-v1
b2afd05d1535121ada934961b4d625c9f2b37373f40441eb303321a63227772d,-0.5,負向,true,codex,sentiment-v1
b2b01dfbc9c5ceeaff2dd1bd5fdfd7c2891066f23a5d57a8e22a2dd6ed9b2ea7,,中性,false,codex,sentiment-v1
b2b0ed9765aec34d2e5c8b623239b15f6f94a14782fb48a4705d57fc343a7886,,中性,false,codex,sentiment-v1
b2b13b316a2f6e970c9096fb029d2c96ea1799187c016976097ecc734b30a5c3,-0.7,負向,true,codex,sentiment-v1
b2b1623dc653442dc533e201d15a34d83bfdd0b9c15fb7e28e40dbdcbf7ebd16,,中性,false,codex,sentiment-v1
b2b1715ae8fa49557720248cc347224247cb99e1f2ed85211787823c3adf9f37,-0.4,負向,true,codex,sentiment-v1
b2b51446610f9b5e99ae95dbeb9894b225b9afd8d3e2a99673e21562d1235857,0.2,正向,true,codex,sentiment-v1
b2b59c2e3b923856355ec616c8401dc25212c2dc66a9bbfe09dacd23ad8fd875,0.0,中性,true,codex,sentiment-v1
b2b942986fa0c90e2d81726af7195ac85e3426db8a522609f7af1b13c89f5e7b,0.7,正向,true,codex,sentiment-v1
b2b95aea9a3ff4bd07d40083302b9904ca30d5264b724f974cf75769bbe7a55c,-0.3,負向,true,codex,sentiment-v1
b2b9cd2905a243560b24b7800b67c7eea9a503cfcc55734f09e2f8c29c43f814,,中性,false,codex,sentiment-v1
b2bc508338030ab0c6b721a7d902e80b299d12bb19e0ed424349024ecb2742d9,,中性,false,codex,sentiment-v1
b2bc5b0a5c06e104403a0a9d0805397c80a03b747229bf2712fa79324727a840,0.0,中性,true,codex,sentiment-v1
b2bd8c004b8fba857eb5fd12a9d0e477c1aeb0b13f60375b3d01e593e2217c4d,-0.6,負向,true,codex,sentiment-v1
b2bd9ee16ef9e3387617206bfab4820f46367cefb1b382e49d064555d9f22246,0.2,正向,true,codex,sentiment-v1
b2be1e96810cf4d0ace6a5a72f90740b0ea7f19ccfe9bc5232281ad8cc4d971e,,中性,false,codex,sentiment-v1
b2be58953accd300f89e228472a3cdea8001713bc4e4018076996c44a9c03d56,,中性,false,codex,sentiment-v1
b2c078667ce059940d91523a7780a1a11a68bdded13dfbf8757fd9250d352a1e,0.2,正向,true,codex,sentiment-v1
b2c2332233658a77e7a5aca59ddfbfbd4a7e46581a9f5b515c2bcf2c8b25fefa,0.0,中性,true,codex,sentiment-v1
b2c3a4641426e9b9aa965a9f198254f6de14f8c02072aebb52c0e0fe427079db,0.4,正向,true,codex,sentiment-v1
b2c5937e3df08390abbece09c14e1c19e63f6e7bf94c16d3afd1f705871159ef,-0.6,負向,true,codex,sentiment-v1
b2c62c2dc1d81d355682140bc9df414f94796df0e6d5e164c6ae093953263dd6,,中性,false,codex,sentiment-v1
b2cacecdea7968383355e4f8b344d87be02c33514bcc7cafdc3e7645501d44a8,0.7,正向,true,codex,sentiment-v1
b2cc3dc44b1fe24e8dfc906f92cbc04e1c9c9063647b7a361b088762e2d0f216,0.6,正向,true,codex,sentiment-v1
b2cf26310ea39d2ed8788bc0407716bfc447736f60db5a4cffb55953a2d107a5,0.4,正向,true,codex,sentiment-v1
b2d00d91a90c4bdaa1f0b240730f16e8a073cbc8d778d284446e3bcf16fa96e8,-0.5,負向,true,codex,sentiment-v1
b2d16e2c15ffa1886f466f7e25ef5c1ea6ccafb81e01c8d753fc082a3a29e38d,-0.4,負向,true,codex,sentiment-v1
b2d42de388c2be898175b43fba41ead8a91428a705e58ae7ef305c3fb3aa6ed8,,中性,false,codex,sentiment-v1
b2d5adc47ef098a6368c68318f5d5f25dcc90b8dd01a6435076ad40aff659855,,中性,false,codex,sentiment-v1
b2d5ec8016b1a8ff1d51d6fc05f31e20f297913e2901d7ba03de81e60382758a,,中性,false,codex,sentiment-v1
b2d7946a9aef912683d22d6fe7098977344be2653a842d6b2a6c6b714f488d19,0.5,正向,true,codex,sentiment-v1
b2d9b626c352558c42ef544b5f3213c5df4203367ee0823cdc6e8e5bd6dc0d17,-0.7,負向,true,codex,sentiment-v1
b2db5e3025613a8a0fafb1806d66dd92df45e9c3c8d9f9b27b9d02315e6293fc,0.3,正向,true,codex,sentiment-v1
b2dcb284e28bef4b98b81677fee3dcdb56cef9ce2941d499ca140d8908d09998,,中性,false,codex,sentiment-v1
b2dd4b64637f80c6dcf1bd390f2fe6aea40b7b34790893357f6074bc4e6afa47,-0.2,負向,true,codex,sentiment-v1
b2deace8899ceb95681efddd3448d3b25f6c4a06c7b69b54071a964df974d338,-0.6,負向,true,codex,sentiment-v1
b2dfd61a897e21e0cb1fb3062e76a5e55b3a085f1d50a16aa729d0be0886193a,0.2,正向,true,codex,sentiment-v1
b2e26e1974ad1e2daea027ba281c0d8418cf3d5116f32b67ffdc2281b410e492,-0.65,負向,true,codex,sentiment-v1
b2e4ab4631696dfc69a16ac1c9318dd624fd947c6d3dba79e7741620c14787af,0.0,中性,true,codex,sentiment-v1
b2e76f4c260b25e8c611793df975bb4c2766c52e2ded551671f2c15f24e93ae8,0.7,正向,true,codex,sentiment-v1
b2eb12f597964b2fd11f4557a56af1b9efe41d53f6c294d5086c2d4d9f7e570d,0.3,正向,true,codex,sentiment-v1
b2ec900fd5546dfde02e11e62ab9271c04c32ea4ce338218e4e66e6464cf6757,-0.55,負向,true,codex,sentiment-v1
b2ee712614cbc6296e9ae7c3a89b6a62aad41fdbb94f88662c4883faec9d9b6a,0.0,中性,true,codex,sentiment-v1
b2f110f3f95ddfd44680739792b0091a500830744a9f5e52650bdacbdcfee675,-0.6,負向,true,codex,sentiment-v1
b2f1eb81fced901dfc2cf7000c2aa093beda55b4a49bfdebb409375731ef6ae9,,中性,false,codex,sentiment-v1
b2f2342cb0a2a4badf3fdab3bb83785f379c8c9b6fc99d30fd23ab6539c9496d,0.8,正向,true,codex,sentiment-v1
b2f295cdd83651135b28ca8e6c32c4261ece311812c88e840733d34dcf2d0e5b,0.6,正向,true,codex,sentiment-v1
b2f507d0cd83233a618e75e258adb00e19b9a83e0458cb21837221c9554b37af,,中性,false,codex,sentiment-v1
b2f56ddbdf222bc3f240cf3c0ef5a645136cdb4f9fa77f43a7c48f1fd7e61e54,0.3,正向,true,codex,sentiment-v1
b2f7b857d49bd2de7a988a63ae31339ecbbdf4624e16100d5cb4616fcf715d91,0.5,正向,true,codex,sentiment-v1
b2faa1938ec5e9f8bbd1a445705a7d21a27facdcf0c86c43b469da810329c7df,0.3,正向,true,codex,sentiment-v1
b2fe7eb0ce79e2b7f71c291d45c4b1bae49fd89b3d34fa1299e45316195e1f22,0.4,正向,true,codex,sentiment-v1
b301bea7ff27df254d7dfaa08328d79815c1eecf38de1388614cb5182be4b31b,0.2,正向,true,codex,sentiment-v1
b303358f70096bd9570796612a8d107c37f1ae11b494b9a09fd2ffe84e81157c,-0.4,負向,true,codex,sentiment-v1
b30561f4827216762dfc65d892cce41bb1fb6d06773ae8fb001367e3164067f0,0.2,正向,true,codex,sentiment-v1
b306be553389bc070ddb00e1ddf21e6343d701c26fc4d73def92b228425d11f7,0.5,正向,true,codex,sentiment-v1
b306fb89ce11830820df086a78f7d2a450a46391bd1d393c5931b3f3ce006bb0,-0.3,負向,true,codex,sentiment-v1
b30ae996aa979b92a8d82e3f3d655a10862a3784e91e216b06b441dc23ffa956,,中性,false,codex,sentiment-v1
b30afe8ec646e4428dda24b53c4758a41e8e2ddf659b58b5fe3dc4fcf3b2f3dc,,中性,false,codex,sentiment-v1
b30c278e7b838d0199a15d51257538d61f2afb5edebe6ea0a8eb073330ae816f,-0.6,負向,true,codex,sentiment-v1
b311244a6b5d9a99d38742297b8c3f302974a1daf399e728ebbf64cf765e47ac,0.6,正向,true,codex,sentiment-v1
b31142d7c57a1ebbb53c3b750db4a0e2afc616eb18154d7702298050cea5cbb8,-0.5,負向,true,codex,sentiment-v1
b313290e90ade29c4077e5af82b569e32277ca0595dd2b2fae6de710c1e9d85c,-0.5,負向,true,codex,sentiment-v1
b313a869b0019451f00ce8cb6e5e15c23a25508d998000b578f693fe635ef132,0.8,正向,true,codex,sentiment-v1
b31466a6c39f2a35404748ce9ce1ae44e08c96b90a1fcedd8fa87e4adb92e971,0.7,正向,true,codex,sentiment-v1
b319058fd3f7b179a87865e1ef8842567d5fb0bd1aefe973586905b5f3ef70c8,-0.6,負向,true,codex,sentiment-v1
b319e983c3c09ea33520cabadc40b70a63cf100b54a18809ea65e9b5053dddb0,0.55,正向,true,codex,sentiment-v1
b31c716eb9f3822588672833c14ae1da42686c20672d2d5518b0d0e1fdf7c29b,0.5,正向,true,codex,sentiment-v1
b31f374bb280021368c84fa3ad453d6a39260a2f3bba030afe7849b4f885bb15,0.8,正向,true,codex,sentiment-v1
b320372738ff83d4eecfc1f710440a73f0e79e053619530f068a27787a0a9a64,,中性,false,codex,sentiment-v1
b322adc0cecd2209c49903d23890ae89fe04499a35c78026380fdf786142a667,0.3,正向,true,codex,sentiment-v1
b3259e88812fc1578e223a7ea36fc9acd435e5ceceba53561d845ded247bf6f9,0.0,中性,true,codex,sentiment-v1
b325a3f47272b097b255a66c5054d1d36b67b6d818d80a99fe96dfad1142e211,0.6,正向,true,codex,sentiment-v1
b328e9874a458680956f3c3f7d4a6bb4ad86c09bb5630e929dcaaff0149e7603,,中性,false,codex,sentiment-v1
b32a140d7cdb63d28bd0ad31d45ce4853234e660bf7aea16fb3d2f76562e4ad4,0.5,正向,true,codex,sentiment-v1
b32b5307e488c3a09aee36a0d3d7c1c51dc51c3c5ab14cccef769a5c8a203d5d,,中性,false,codex,sentiment-v1
b32ceb9524f6c4c2342477bb80c9562315e34cddd83d636707d87c2012ea31a0,0.0,中性,true,codex,sentiment-v1
b32fea6b8ae306aabf6437f5bf1c3c0561fd8e0cafbb79418be878d7becf8c66,-0.5,負向,true,codex,sentiment-v1
b3304fb641e6a5a1522b6539524dd0a510297e954c7e8cce28dede341ec23c4f,0.8,正向,true,codex,sentiment-v1
b3311d72b21cc633b5422c4f94975b60a7462987b155c85af7da19c0a4bfdc7a,,中性,false,codex,sentiment-v1
b33297da6faa91eb06c96ff4a4baf41abd4c457409da298997211ad85ff3f2b3,-0.5,負向,true,codex,sentiment-v1
b33346c6896c94f5f1418f1089a5dd72ef45873ab3603ef419855506981d20ba,-0.6,負向,true,codex,sentiment-v1
b333507b1c048f161ae47dbb22ee0934393dc4374be67a6377d895854ddff117,-0.7,負向,true,codex,sentiment-v1
b333c245a0e6ced0c28ef47c511854136f8d56e21cb3d5913414961b62926e5e,-0.6,負向,true,codex,sentiment-v1
b3360efed978a0a4df8ca670b0ae8c23ae126759cd33adea825084eabe6ccfc6,-0.5,負向,true,codex,sentiment-v1
b336b2b6d1d5874264bb5aee12544eb84fd20c0a463898d63048ca299168e836,-0.5,負向,true,codex,sentiment-v1
b339cd04a5d2f8694aaba0858f954ef28922005b1d83119b4f3bff5612bd4d24,,中性,false,codex,sentiment-v1
b33a0d3d1a0818ccfd141997f87850b144218b0916dddd4a2b7a4826e254f91a,,中性,false,codex,sentiment-v1
b33b108a063cde155f7b68b53a6f94c9c29fa556799a81a8f95cc83337377cb3,0.6,正向,true,codex,sentiment-v1
b33b8ef3d68403f5f234afcc6d28eb996b2d96f35e10ae3cacebb72fd3d8425e,0.4,正向,true,codex,sentiment-v1
b33be1b0f8d361e62bd849c95531a489bb7de8b2f5d57781af3e458988170e64,0.0,中性,true,codex,sentiment-v1
b33c2106608e29961727ff0f6726cca3c09729dfcb841b817603d0455f234fb0,0.7,正向,true,codex,sentiment-v1
b33fb3ebdc586726fe03fcfe7df72c72e81ad9d57ea8a9a5fcd27723beb78fda,-0.5,負向,true,codex,sentiment-v1
b343d343b51ad5de2444f22c96f56065f76ca09447ab5780088c0d6bcfa9a4a7,0.7,正向,true,codex,sentiment-v1
b346d22270e3c55b2363b635d798c999172201bbc8c328a5ead488f1476f0f4f,,中性,false,codex,sentiment-v1
b346dd097ab143589309a5bb7461c59df051fdc8293a66144e854fb420742d48,0.5,正向,true,codex,sentiment-v1
b3483da1026f216fe86d70d88e13562e832b60ca9e9e1bfd2add4f773e975e30,,中性,false,codex,sentiment-v1
b34aaf6ef5a15c62b32054dd1042a983f97ed2b73dda48ae4d50e9ed3cf47c30,0.0,中性,true,codex,sentiment-v1
b34b034ea2cfa00b46125e80970600758e62f8f8880f8bac577bcd8a8a298847,,中性,false,codex,sentiment-v1
b34be6376e06a895aaeb3face7a1188a2fbb2cdb4e1dd6e99967e56130c5fabc,,中性,false,codex,sentiment-v1
b34bec04f9756114716012134b18842126cc9aa430b79721faa5450a4097fe07,,中性,false,codex,sentiment-v1
b34cf8c2999a5d972cb5f55d169d5e08e86d890787eb9495eceba551fdac5954,-0.5,負向,true,codex,sentiment-v1
b34e258316e271a35c8d80ccfb92945d4746cb8324872931eca6febc5154d381,-0.55,負向,true,codex,sentiment-v1
b350e40b5777c84cead85ef4024f6c9e4f52ac87839797d74997b327dffdde1f,,中性,false,codex,sentiment-v1
b351c0922603373d28c24fc75b0ebd8fe1721e689198d2fc5a9f5661c17a413f,0.0,中性,true,codex,sentiment-v1
b35528de8bfb756bf65cb924645263fc255dabe6dcb283698032da2059c9b686,-0.5,負向,true,codex,sentiment-v1
b35878560221f1e10ae2518af98c85c639f3f77fcec5e1ff4ffd914454b9434f,,中性,false,codex,sentiment-v1
b359968c16a666cfca0eaac8f2a8e6ac2bc8d65c36fd3c9a206a5654fece39e6,0.6,正向,true,codex,sentiment-v1
b35a6e0e28d14ace4b866e4133ad7a6d2a0b83371ada0a57088ef8cd68c7251e,-0.6,負向,true,codex,sentiment-v1
b35cd8b449788125306f5e0705924b1826af0daae8ea56ce972a4636c1aca861,0.0,中性,true,codex,sentiment-v1
b35eaff0aa64964c3b76141ce7c3e44600899200588292cfeac06898f05fdd2d,0.4,正向,true,codex,sentiment-v1
b35fe5006696d34a0b477f0706e4991091aafe7f4b8f134c5e2272d4f5803920,,中性,false,codex,sentiment-v1
b35fe5e87f667f96d70fea4928fbf3b5420dfd8872e677795b93502d0847bb92,0.5,正向,true,codex,sentiment-v1
b36261f1ae4fdf4b6797f6262493c15fa152d53edb5d3046874d0806828f7b16,0.3,正向,true,codex,sentiment-v1
b36269989e71e8ace2b5e1a7287d8dce0b564ba93216e45c9eb4e540eb84b537,-0.4,負向,true,codex,sentiment-v1
b3633e0095618320b1c03bbfa3d9095589f4a54951d6b71aaa3a38ea6f3da2a9,0.4,正向,true,codex,sentiment-v1
b366a4c9790874ec3a035e7ba6bcac12dd94094e1d3d0a2475f9c55203c69360,0.0,中性,true,codex,sentiment-v1
b36a97d7d48f0fc3e07a9cac4d596af53c2276220f5d7b54f6525a56abd2c647,-0.5,負向,true,codex,sentiment-v1
b36bc7e8258d01ae44d71ddc644d12ea47444869aa5a8896acfa5116b0889d3f,0.0,中性,true,codex,sentiment-v1
b36cdaa245d7274d945ce31e45dacd7cd945d0a69d52c9c90a2f875e817bfaa4,,中性,false,codex,sentiment-v1
b36d61f5c563c1462bd2b626825568121f2ece6a94c33ba02446cc1cb68fbc01,,中性,false,codex,sentiment-v1
b36d766a22322dc7a54029e31b8c6c7d17e93d05ff6cb7c0bf17e404cdf37035,0.8,正向,true,codex,sentiment-v1
b36eb2cac2307d586fc4e92c305b0b97146e084f0e72b4b3934aea9a670c91e6,-0.2,負向,true,codex,sentiment-v1
b36ecfe57b4dbd2b5ce4a17d0004ae27658a6af89f6c2361626f926c92b5c9f6,-0.4,負向,true,codex,sentiment-v1
b36f907aa777b4717c611a6dd63e465363f13c8d89dcae3249a1adabbbdc1fb5,0.3,正向,true,codex,sentiment-v1
b373ea85409de73f94cf73ef325d8f3c74526f0bc3bb03d7c8ba46634b9af14b,,中性,false,codex,sentiment-v1
b378337476aecc16e430cb6e52a0dfd07bfb9b2cbe7ba341c8cef26c1b344b4e,-0.6,負向,true,codex,sentiment-v1
b37843f8cbf0e556e36bfaabad12cdfbf2ec00f37c4f36ae1627ff7fbb17ecf1,,中性,false,codex,sentiment-v1
b3797ff5b4ee43cea08018abddb900c1663c40d8434296077de073f6b444f4c2,-0.05,中性,true,codex,sentiment-v1
b37d9ddcd524c66c2d5d352cf592ff06344627e6464b01295451ea6f20ee68e8,0.6,正向,true,codex,sentiment-v1
b38025ac69c64aed6126c9c4dbe9f1c751def81130565914099135a803689624,,中性,false,codex,sentiment-v1
b38090d34a35afb84045618b1ca9824e8feae60e0fbbfbdb9704c7a18e6e3344,0.4,正向,true,codex,sentiment-v1
b380e51b356b9d5afee864d627969e253d32aaf92599ed9822302bd7bb840504,0.6,正向,true,codex,sentiment-v1
b380ed045907005646b372411580fe997194c9b3eaf238ef35892d21294cff10,0.7,正向,true,codex,sentiment-v1
b38710ddb1640d9a3923a39e9d914923a3b4908b13554be8a67ab3daaeceb961,-0.6,負向,true,codex,sentiment-v1
b388651e0dbbe7fb6a2ccf6e04043bc54ef71ac085447b32672006b0742dd066,-0.2,負向,true,codex,sentiment-v1
b389037d3ba5ec23e178dffef283835801a70fb77d424b5069f3bb7a7ce09700,0.4,正向,true,codex,sentiment-v1
b38cc4f5b0bf435d4b089e6f2c6e9a22f6b490c0251de111f722eb50b9394057,-0.7,負向,true,codex,sentiment-v1
b38f5a4f1ce09d09f6139d1c5e737e498e9c7a1cf017e186667baa0cd85ff5d0,0.3,正向,true,codex,sentiment-v1
b3907154853800255d6cf3fb0973f3e7f8901b7e0f775c3b7f64b18ad74e0f54,0.0,中性,true,codex,sentiment-v1
b391045c172baf235c0877cc26845f8c2b83e86887018d41e0ba4702240eae3b,,中性,false,codex,sentiment-v1
b3928e29050ac94d4285af86bd11d43ddb4ca12fbfbaf64a951837a2abb0aa3a,-0.8,負向,true,codex,sentiment-v1
b394711bee05ecc4133c29d05c2ed521f8ab4932bf6faa1bb43d1d698baf408e,,中性,false,codex,sentiment-v1
b3982950f57ea33829f30ed9db89823a07d968c80eff70e7c1f2dfc3cdd17201,-0.4,負向,true,codex,sentiment-v1
b39a3b38365e6b2655b56817195684103d6e0957343e77eb54530262fc1efa82,-0.5,負向,true,codex,sentiment-v1
b39b3da2572fd392cbdc218c083e8f5992be0e703b7ff76299580785d3d10f01,,中性,false,codex,sentiment-v1
b39f7f9b121303a73e998f1236e2ca67158ce777f5b2aafa50edbd5d0cb13153,,中性,false,codex,sentiment-v1
b3a18fbd73baefffacab000d223c4db697a6aac0ee587245c76b6c91d2eb1c6e,0.0,中性,true,codex,sentiment-v1
b3a19d10edf23599270603bcca4f6872f9492a714bdb65e663efcbaf05f35658,0.3,正向,true,codex,sentiment-v1
b3a654ffa680e3562c35d8b7ed4b1d9fc27246f36799a9fda38b887f5f54a862,0.35,正向,true,codex,sentiment-v1
b3a6ff82d713dc81e60ba420d5501933211e41d1f346eeb61942d80c1ce5822c,-0.5,負向,true,codex,sentiment-v1
b3a8428237b70b079352a98e540582f1f8070f558489592bd5ca5a56c579bae3,0.0,中性,true,codex,sentiment-v1
b3a947ccae3f2b68b144488e12c107fe1f2012ee6d70cbca7c2eda28915a179d,,中性,false,codex,sentiment-v1
b3abb4f854cb902baa318356150f1ec595806bc60793d9d57816bb909139bb2c,-0.7,負向,true,codex,sentiment-v1
b3acd511f4512118ce5733bbfaefb5de440254d9d6538c95ec19c018ff394c0a,-0.7,負向,true,codex,sentiment-v1
b3af22812066bf06a38221350f2648281af54662bcffa07f13b08d520bf32123,,中性,false,codex,sentiment-v1
b3af25abf077e8823e087aa44ff890b13e355dfd4370e91d1479eb0c4f9f2fb3,0.8,正向,true,codex,sentiment-v1
b3af9d876ec362fc098bcc3d57f0acc92c81d0d501441621b10563530f0d1a41,0.7,正向,true,codex,sentiment-v1
b3b03ec930f525043f1f1a40f03cf2e44809bd6b86b2053681364108b490d940,-0.7,負向,true,codex,sentiment-v1
